,SMILES
6103,COC1OC(=O)C(O)C12C(CC3OC(=O)C4C5(O)C(C)C(=O)OC5C(O)C234)C(C)(C)C                                              
6104,O=C(CN1C(=O)N(Cc2occc2)C(=O)c3ccccc13)NCC4CCCO4                                                               
6105,CNC(C(=O)NC(C(=O)N(C)C(C=C(C)C(=O)N1CCN(Cc2ccccc2)CC1)C(C)C)C(C)(C)C)C(C)(C)c3ccccc3                          
6106,CCN1c2ccc(C)nc2N(C)C(=O)c3cccnc13                                                                             
6107,CN(c1ccc(cc1)C(=O)O)c2cc3c(cc2C)C(C)(C)CCC3(C)C                                                               
6108,FC(F)(F)c1ccc2[nH]c(nc2c1)C3CCC4(CC3)CN(C(=O)O4)c5ccccn5                                                      
6109,OCC1OC(Oc2ccccc2c3cccc(c3)C(=O)NCC(=O)O)C(O)C(O)C1O                                                           
6110,CN1CCOC1=N                                                                                                    
6111,COc1ncc(cc1F)c2cccc(c2)S(=O)(=O)Nc3ccccc3S(=O)(=O)N                                                           
6112,CC1CCCC2(CCSC(=N2)N)O1                                                                                        
6113,COC(=O)C12CN(C)CC(C(N(C)C1c3cccc(O)c3)c4cccc(O)c4)(C(=O)OC)C2=O                                               
6114,CCCCCCN=C(S)NCCc1ccc(cc1)S(=O)(=O)N2CCN(C3CCCCC3)C2=N                                                         
6115,COc1cccc(C=CCC2CC(COC2c3ccc(OC)c(OC)c3)C(O)c4ccc(OC)c(OC)c4)c1                                                
6116,Fc1ccc(NCc2nnc(SCC(=O)N3CCOCC3)n2Cc4occc4)cc1                                                                 
6117,CC(C)S(=O)(=O)c1oc(CCNC(=O)OC(C)(C)C)nn1                                                                      
6118,Cc1cccc(c1)C(=O)NC(=S)NNC(=O)COc2c(C)cccc2C                                                                   
6119,Cc1ccc(cc1)C(=O)NC(C)(COc2nonc2C)COc3nonc3C                                                                   
6120,CCCN(c1ccncc1)n2cccn2                                                                                         
6121,CC1(C)CC(=O)c2c(C1)c(sc2SCCc3ccccc3)c4cc[nH]n4                                                                
6122,CC(C)C(O)C(=O)NC(C)C(=O)NC1C(=O)N(C)CCc2ccccc12                                                               
6123,CNc1nc2c(F)cccc2n1c3nc(cc(n3)C(C)(C)S(=C)(=O)N)N4CCOCC4C                                                      
6124,CN1CCN(CC1)S(=O)(=O)c2cnc(c(C)c2)c3ccc(cc3)N(Cc4cccnc4)C(=O)c5ccc(O)cc5O                                      
6125,CCN(CC)CCOc1c(NC(=O)NC)c(OC)c2ccoc2c1OC                                                                       
6126,CC(=O)NC(=CC(=O)O)c1ccccc1                                                                                    
6127,NC(=O)c1ccc(cc1C#N)n2c3CCCC(=O)c3c4ccccc24                                                                    
6128,CN(C#N)C1CCN2CCc3c([nH]c4ccccc34)C2C1                                                                         
6129,Fc1cccc(c1)N=C2NC(=N)NC3=C2Cc4ccccc34                                                                         
6130,CCOc1ccccc1NC(=O)c2ccccc2N(C)S(=O)(=O)c3ccc(C)cc3                                                             
6131,S=C(Nc1ccccc1)N2CCNC2=S                                                                                       
6132,NCCc1cc2C=CNC(=O)c2c3cc(ccc13)c4ccn[nH]4                                                                      
6133,COc1ccc(NC(=O)Nc2ccc(cc2)c3cccc(c3)c4nc5cccc(C)c5[nH]4)cc1                                                    
6134,OC(=O)CCC1CC(=NO1)c2ccc(OCCC3CCNCC3)cc2                                                                       
6135,CC(C)c1cc(Cn2c(C)cc3cc(OCC(=O)O)ccc23)ccc1O                                                                   
6136,CNCCc1c[nH]c(CCC(c2ccccc2)c3ccccc3)n1                                                                         
6137,OC(CCCCc1ccccc1)CCc2ccccc2                                                                                    
6138,COc1ccc(cc1)C(=O)C(CO)CN(C)C                                                                                  
6139,Oc1ccccc1CC(N2CCN(CC2)C3CCCCCCC3)c4ccccc4                                                                     
6140,CNC12CC=CCC1CCc3ccccc23                                                                                       
6141,CSc1ccc(CN2C(=O)NC3(CCCCCC3)C2=O)cc1                                                                          
6142,COc1ccc(OC)c(NS(=O)(=O)c2ccc(NC(=O)C3COc4ccccc4O3)cc2)c1                                                      
6143,O=S(=O)(N1CCC(CC1)c2onc(n2)c3ccncc3)c4ccc5ccccc5c4                                                            
6144,COC(=O)c1cc2c3ccccc3[nH]c2c4cn(c[n+]14)c5ccc(cc5)C(F)(F)F                                                     
6145,OC(=O)C(Cc1ccccc1)N2C(=S)SC(=Cc3cccc(c3)C(=O)c4ccccc4)C2=O                                                    
6146,CC(C)(C)OC(=O)N1OC2CCC1C23CCN(CC3)c4ccc(N)cc4F                                                                
6147,CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1NC(=O)c3nonc3C                                                                
6148,CCc1oc(nn1)c2ccc(nc2Nc3cccc(F)c3)C(F)(F)F                                                                     
6149,CC1(Cc2ccccc2)CC(=C(O1)c3ccc(cc3)C(=NO)N)S(=O)(=O)c4c(F)cccc4F                                                
6150,COc1c(C)c2COC(=O)c2c(O)c1CC#CCCCC(=O)O                                                                        
6151,Cc1ccn2cc(CCNC(=O)Cc3cccs3)nc2c1                                                                              
6152,CCOC(=O)N1CCN(CC1)C(=O)CNC(=O)C2=NN(C(=O)c3ccccc23)c4ccc(OC)cc4                                               
6153,COc1cc(C=NN(CCO)C2=NS(=O)(=O)c3ccccc23)cc(OC)c1OC                                                             
6154,O=C1Oc2ccccc2C(=O)C1=CN3C(=S)SC(=Cc4ccc5OCOc5c4)C3=O                                                          
6155,CC(NS(=O)(=O)c1ccc(C)c(c1)[N+](=O)[O-])c2ccccc2                                                               
6156,COc1cc2CCN(C(=O)Nc3cncc(c3)c4c(F)cccc4F)c2cc1C(F)(F)F                                                         
6157,CC(C)OC(=O)c1ccc(N)cc1                                                                                        
6158,CCC1=CC(=O)OC(=C1)C                                                                                           
6159,COc1ccccc1N2CCN(CC2)C(=O)C3CCN(CC3)S(=O)(=O)c4cn(C)cn4                                                        
6160,FC(F)(F)COC=C                                                                                                 
6161,CC(C)(C)NC(=O)NCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1                                                        
6162,CCCCCCc1ccc(Oc2ccc(NC(=O)c3cc(COc4ccc(cc4)C(=O)C(=O)O)ccc3COc5ccc(cc5)C(=O)C(=O)O)cc2)cc1                     
6163,CCOC(=O)C1=CN(Cc2cccc(F)c2)S(=O)(=O)N(C)C1c3ccc4ccccc4c3                                                      
6164,Fc1ccc(Cn2cncc2c3ccccc3)cc1                                                                                   
6165,COc1ccccc1CNC(=O)c2ccc(C)cc2                                                                                  
6166,Cc1ccc(cc1)c2cc(Cc3ccccn3)c(O)nn2                                                                             
6167,CC(C)(C)OC(=O)c1cc2c(cn1)[nH]c3ccc(cc23)c4ccccc4                                                              
6168,CN(c1cccc(NC(=O)COc2ccccc2)c1)S(=O)(=O)C                                                                      
6169,COc1ccc(cc1C=C2C(=O)Nc3ccc(F)cc23)C(=C)c4cc(OC)c(OC)c(OC)c4                                                   
6170,OC(=O)c1cc2NC(=C(C3CCCCC3)C(=O)n2n1)c4ccc(Cc5ccccc5)cc4                                                       
6171,CN1CCC(CNC(=O)C2=CC=C(C)NC2=O)c3ccccc13                                                                       
6172,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C2CN(C(=O)O2)c3ccccc3C(F)(F)F)S(=O)(=O)c4ccc(N)cc4                             
6173,CC1=NN(CC2(CC(=C)C(=O)O2)c3ccccc3)C(=O)N(CC4(CC(=C)C(=O)O4)c5ccccc5)C1=O                                      
6174,COc1cc(cc(OC)c1OC)C(=O)Nc2ccccc2C(=O)NCc3cccnc3                                                               
6175,O=C(CCc1onc(n1)c2ccccc2)Nc3cccc(c3)C(=O)NC4CC4                                                                
6176,O=C(N1CCN(CC1)c2ncccn2)c3ccccc3                                                                               
6177,CSc1ccc(Oc2ccc(cn2)C(=NO)N)cc1C                                                                               
6178,Oc1cccc(c1)C23CCN(CCc4ccccc4)C(CC(C2)c5ccccc5)C3                                                              
6179,COc1ncc2N=C(CCc3ccccc3)C(=O)N(CCc4ccccc4)c2n1                                                                 
6180,CSC(=S)N1CC2(CCCCC2)CSC1=Nc3cccc4CCCCc34                                                                      
6181,COc1ccc(cc1F)C2=NOC(C2)c3noc(n3)c4cccc(OC)c4OC                                                                
6182,Cc1cccc(c1)c2noc(n2)C3CCN3C(=O)c4ccccc4F                                                                      
6183,COc1ccccc1c2cc(NC(=O)COCC3CC3)[nH]n2                                                                          
6184,CCCc1cc(nc(n1)C#N)c2ccc(OC(C)C)c(c2)C(F)(F)F                                                                  
6185,CC1CCCC(C1)Oc2cccc(c2O)c3nc4cc(C(=N)N)c(F)cc4[nH]3                                                            
6186,CC[N+](CC)(CCCCCCCCCC[N+](CC)(CC)CCN=C1CC2CCC1(C)C2(C)C)CCN=C3CC4CCC3(C)C4(C)C                                
6187,COC(=O)c1c(C)nc(O)nc1SCC(=O)Nc2ccc(C)c(C)c2                                                                   
6188,CCOCCOC1=Cc2cnc(Nc3ccc(cn3)N4CCNCC4)nc2N(C5CCCC5)C1=O                                                         
6189,COC(=O)C1(Cc2conc2C1c3ccccc3)C(=O)OC                                                                          
6190,CN1C(=O)N(C)c2ncn(CC(=O)NN=CC=Cc3occc3)c2C1=O                                                                 
6191,CSCCc1ccc(NC(=O)NCc2ccnc(c2)N(C)C)cc1                                                                         
6192,OC(=O)c1cnc(nc1)c2ccn3c(cnc3c2)c4cccc(NC(=O)NCC(F)(F)F)c4                                                     
6193,CCCC1Nc2ccc(cc2C3C=CCC13)C(=O)O                                                                               
6194,CC(=O)SCCCCCC(NC(=O)C1CCC(=O)N1)C(=O)Nc2cccc(c2)C(F)(F)F                                                      
6195,CCNC(=O)C1=C(C)NC(=C(C1C#Cc2ccccc2)C(=O)OCC)c3ccccc3                                                          
6196,OCCNS(=O)(=O)c1cc(cc(c1)C(=O)O)C(=O)O                                                                         
6197,CCCCCCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCCC                                                            
6198,CC1CCC2(C)CCC3(C)C(=CC(O)C4C5(C)C(O)C(O)C(O)C(C)(C)C5CCC34C)C2C1C                                             
6199,N=C1Oc2c3CCCN4CCCc(cc2C=C1C(=O)Nc5ccc(cc5)C#N)c34                                                             
6200,Fc1ccc2CN(Cc2c1)C(=O)Nc3ccc(cc3)C(=O)N4CCCC5(CCCNC5)C4                                                        
6201,O=S1(=O)CCN=C2SC3=C(CCCC3)N12                                                                                 
6202,FC(F)(F)c1cc(nc(SCC(=O)N2CCSCC2)n1)c3occc3                                                                    
6203,CC(C)(C)OC(=O)N1CCC(CC1)C(=O)NS(=O)(=O)c2cc(cc(c2)C(F)(F)F)C(F)(F)F                                           
6204,CN(C1CCCC1)C2CCN(CC2)C(=O)CNC(=O)C=Cc3ccccc3                                                                  
6205,CN(CC1CCCO1)C(=O)c2cc(C3=NNC(=O)N3c4ccccc4C)c(O)cc2O                                                          
6206,OCc1ccc(cc1)c2cccc(c2)c3cccc4C(=O)C=C(Oc34)N5CCOCC5                                                           
6207,CN1CC2CN(C2C1)c3ccc(cc3)c4ccc(cc4)C#N                                                                         
6208,CC1N(CCn2c(COCC3CC3)cnc12)C(=O)c4ccnn4C                                                                       
6209,Cn1c2CCN(CCCc3ccccc3)Cc2c4ccccc14                                                                             
6210,CCN1C(Cc2cn(C)cn2)COC1=O                                                                                      
6211,CC(C)Oc1cccc(c1)C(=O)NC(=S)NCc2cccnc2                                                                         
6212,O=C(NCCc1cc(nc(NC2CC2)n1)N3CCOCC3)C4CC4                                                                       
6213,Nc1ccc(Cc2nc3cc4ccccc4cc3[nH]2)cc1                                                                            
6214,CCCOc1ccc2C(=O)C=C(Oc2c1)N3CCOCC3                                                                             
6215,Cc1ccc(cc1)C2=NN(CC(=O)Nc3ccc4OCCOc4c3)C(=O)C=C2                                                              
6216,COC(=O)N1C(CC(=O)Nc2ccc3cc4ccccc4cc3c2)c5ccccc5C6=C1CC(C)C7C6C(=O)N(C7=O)c8ccccc8                             
6217,CCCCC(=O)c1ccc(OC(F)F)c(OC2CCOC2)c1                                                                           
6218,OC(CC1CCCCN1)c2cc(nc3c2ccc4ccccc34)c5ccccc5                                                                   
6219,CC1CCN(CCCC2(CCC2)S(=O)(=O)c3ccccc3)CC1                                                                       
6220,Oc1nc(SCC(=O)c2ccccc2)ncc1Cc3cccnc3                                                                           
6221,OP1(=O)OCC2OC(C(F)C2OP(=O)(O)O1)N3C=CC(=O)NC3=O                                                               
6222,Cc1ccc(F)c(c1F)c2cccc(n2)C(=O)Nc3cnccc3C4CCCC(N)C4                                                            
6223,CCCNC(=O)Nc1c(O)nc(C)c2cc(OC)c(OC)cc12                                                                        
6224,CCCCOc1cc2CCN(C)C3Cc4cc5OCOc5cc4c(c1OC)c23                                                                    
6225,COC(=O)c1ccc(C=C(C#N)c2ccccn2)cc1                                                                             
6226,CC(=O)COc1ccc2c(OC(=O)c3ccccc23)c1C                                                                           
6227,CC(C)NCC1=Cc2c(C)cc(C)cc2N3C(=O)N(C)N=C13                                                                     
6228,CCCCc1nc2C=CN(C(C(=O)OC3CCCC3)c4ccccc4)C(=O)c2n1Cc5ccc(cc5)c6ccccc6c7nn[nH]n7                                 
6229,O=C(Nc1nc(nc2cn(nc12)c3ccccc3)c4cccs4)c5ccccc5                                                                
6230,[O-][N+](=O)c1cc2C(=O)N(Nc2c(c1)[N+](=O)[O-])c3ccccc3                                                         
6231,Cn1cc(CN2CCC3(CCCN(C3)C(=O)c4cnccn4)C2)cn1                                                                    
6232,COc1ccc(OC)c(Cc2oc(CCC(=O)N3CCCCCC3)nn2)c1                                                                    
6233,COc1ccc(cc1)C(=O)NNC(=O)C(=O)NC2CCCCC2                                                                        
6234,Fc1cccc(c1)C(=O)NCC(=O)NN=CC=Cc2ccccc2                                                                        
6235,COc1cc(ccc1OCCCN2CCC(CC2)C(c3ccc(F)cc3)c4ccc(F)cc4)C(=O)O                                                     
6236,CCC(=O)Nc1ccc(NCc2cccs2)cc1                                                                                   
